0	0	Starting	VBG
0	1	in	IN
0	2	1870	CD
0	3	,	,
0	4	flags	NNS
0	5	were	VBD
0	6	created	VBN
0	7	for	IN
0	8	the	DT
0	9	Japanese	JJ
0	10	Emperor	NN
0	11	-LRB-	-LRB-
0	12	then	RB
0	13	Emperor	NNP
0	14	Meiji	NNP
0	15	-RRB-	-RRB-
0	16	,	,
0	17	the	DT
0	18	Empress	NNP
0	19	,	,
0	20	and	CC
0	21	for	IN
0	22	other	JJ
0	23	members	NNS
0	24	of	IN
0	25	the	DT
0	26	imperial	JJ
0	27	family	NN
0	28	.	.
1	0	At	IN
1	1	first	RB
1	2	,	,
1	3	the	DT
1	4	emperor	NN
1	5	's	POS
1	6	flag	NN
1	7	was	VBD
1	8	ornate	JJ
1	9	,	,
1	10	with	IN
1	11	a	DT
1	12	sun	NN
1	13	resting	VBG
1	14	in	IN
1	15	the	DT
1	16	center	NN
1	17	of	IN
1	18	an	DT
1	19	artistic	JJ
1	20	pattern	NN
1	21	.	.
1	22	He	PRP
1	23	had	VBD
1	24	flags	NNS
1	25	that	WDT
1	26	were	VBD
1	27	used	VBN
1	28	on	IN
1	29	land	NN
1	30	,	,
1	31	at	IN
1	32	sea	NN
1	33	,	,
1	34	and	CC
1	35	when	WRB
1	36	he	PRP
1	37	was	VBD
1	38	in	IN
1	39	a	DT
1	40	carriage	NN
1	41	.	.
2	0	The	DT
2	1	imperial	JJ
2	2	family	NN
2	3	was	VBD
2	4	also	RB
2	5	granted	VBN
2	6	flags	NNS
2	7	to	TO
2	8	be	VB
2	9	used	VBN
2	10	at	IN
2	11	sea	NN
2	12	and	CC
2	13	while	IN
2	14	on	IN
2	15	land	NN
2	16	-LRB-	-LRB-
2	17	one	CD
2	18	for	IN
2	19	use	NN
2	20	on	IN
2	21	foot	NN
2	22	and	CC
2	23	one	CD
2	24	carriage	NN
2	25	flag	NN
2	26	-RRB-	-RRB-
2	27	.	.
3	0	The	DT
3	1	carriage	NN
3	2	flags	NNS
3	3	were	VBD
3	4	a	DT
3	5	monocolored	JJ
3	6	chrysanthemum	NN
3	7	,	,
3	8	with	IN
3	9	16	CD
3	10	petals	NNS
3	11	,	,
3	12	placed	VBN
3	13	in	IN
3	14	the	DT
3	15	center	NN
3	16	of	IN
3	17	a	DT
3	18	monocolored	JJ
3	19	background	NN
3	20	.	.
4	0	These	DT
4	1	flags	NNS
4	2	were	VBD
4	3	discarded	VBN
4	4	in	IN
4	5	1889	CD
4	6	when	WRB
4	7	the	DT
4	8	Emperor	NNP
4	9	decided	VBD
4	10	to	TO
4	11	use	VB
4	12	the	DT
4	13	chrysanthemum	NN
4	14	on	IN
4	15	a	DT
4	16	red	JJ
4	17	background	NN
4	18	as	IN
4	19	his	PRP$
4	20	flag	NN
4	21	.	.
5	0	With	IN
5	1	minor	JJ
5	2	changes	NNS
5	3	in	IN
5	4	the	DT
5	5	color	NN
5	6	shades	NNS
5	7	and	CC
5	8	proportions	NNS
5	9	,	,
5	10	the	DT
5	11	flags	NNS
5	12	adopted	VBN
5	13	in	IN
5	14	1889	CD
5	15	are	VBP
5	16	still	RB
5	17	in	IN
5	18	use	NN
5	19	by	IN
5	20	the	DT
5	21	imperial	JJ
5	22	family	NN
5	23	.	.
6	0	A	DT
6	1	person	NN
6	2	diagnosed	VBN
6	3	with	IN
6	4	schizophrenia	NN
6	5	may	MD
6	6	experience	VB
6	7	hallucinations	NNS
6	8	-LRB-	-LRB-
6	9	most	RBS
6	10	reported	VBN
6	11	are	VBP
6	12	hearing	VBG
6	13	voices	NNS
6	14	-RRB-	-RRB-
6	15	,	,
6	16	delusions	NNS
6	17	-LRB-	-LRB-
6	18	often	RB
6	19	bizarre	JJ
6	20	or	CC
6	21	persecutory	JJ
6	22	in	IN
6	23	nature	NN
6	24	-RRB-	-RRB-
6	25	,	,
6	26	and	CC
6	27	disorganized	JJ
6	28	thinking	NN
6	29	and	CC
6	30	speech	NN
6	31	.	.
7	0	The	DT
7	1	latter	NN
7	2	may	MD
7	3	range	VB
7	4	from	IN
7	5	loss	NN
7	6	of	IN
7	7	train	NN
7	8	of	IN
7	9	thought	NN
7	10	,	,
7	11	to	TO
7	12	sentences	NNS
7	13	only	RB
