is_machine	date	ui_id	is_valid	src_len	tgt_len
f	2012-03-26 23:53:43.972867-07	2	t	23	21
f	2012-03-27 00:01:44.277522-07	2	t	35	36
f	2012-03-27 00:12:07.879396-07	2	t	25	25
f	2012-03-27 00:21:06.219871-07	2	t	18	20
f	2012-03-27 00:22:47.257408-07	2	t	21	21
f	2012-03-27 00:28:14.749942-07	2	t	22	24
f	2012-03-27 00:47:20.617436-07	2	t	25	30
f	2012-03-27 01:03:44.986128-07	2	t	26	27
f	2012-03-27 01:06:10.612306-07	2	t	18	18
f	2012-03-27 01:13:55.507221-07	2	t	14	13
f	2012-03-27 01:23:10.120426-07	2	t	16	18
f	2012-03-27 01:28:22.053103-07	2	t	23	27
f	2012-03-27 01:46:34.104308-07	2	t	23	27
f	2012-03-27 01:50:44.295231-07	2	t	20	21
f	2012-03-26 23:03:55.042078-07	1	t	41	49
f	2012-03-26 23:07:27.535274-07	1	t	19	17
f	2012-03-26 23:14:12.243112-07	1	t	23	19
f	2012-03-26 23:22:50.484394-07	1	t	43	45
f	2012-03-26 23:29:41.312612-07	1	t	28	30
f	2012-03-26 22:03:49.689404-07	1	t	27	37
f	2012-03-26 22:07:14.565683-07	1	t	12	11
f	2012-03-26 22:21:52.513665-07	1	t	24	21
f	2012-03-26 22:27:02.648922-07	1	t	14	15
f	2012-03-26 22:32:24.199257-07	1	t	14	14
f	2012-03-26 22:39:33.048658-07	1	t	23	20
f	2012-03-26 22:44:52.670645-07	1	t	14	14
f	2012-03-26 22:47:22.73044-07	1	t	15	15
