srclang,trglang,srcIndex,documentId,segmentId,judgeId,system1Number,system1Id,system2Number,system2Id,system3Number,system3Id,system4Number,system4Id,system5Number,system5Id,system1rank,system2rank,system3rank,system4rank,system5rank
French,English,11,-1,11,jeanhlin,-1,uist14fren.fr-en.subject3,-1,uist14fren.fr-en.subject11,-1,uist14fren.fr-en.subject2,-1,uist14fren.fr-en.subject6,-1,uist14fren.fr-en.subject5,2,2,2,2,2
French,English,12,-1,12,jeanhlin,-1,uist14fren.fr-en.subject3,-1,uist14fren.fr-en.subject11,-1,uist14fren.fr-en.subject2,-1,uist14fren.fr-en.subject6,-1,uist14fren.fr-en.subject5,2,2,2,2,2
French,English,13,-1,13,jeanhlin,-1,uist14fren.fr-en.subject3,-1,uist14fren.fr-en.subject11,-1,uist14fren.fr-en.subject2,-1,uist14fren.fr-en.subject6,-1,uist14fren.fr-en.subject5,1,4,5,4,4
French,English,24,-1,24,jeanhlin,-1,uist14fren.fr-en.subject13,-1,uist14fren.fr-en.subject2,-1,uist14fren.fr-en.subject7,-1,uist14fren.fr-en.subject9,-1,uist14fren.fr-en.subject3,3,2,4,5,1
French,English,25,-1,25,jeanhlin,-1,uist14fren.fr-en.subject13,-1,uist14fren.fr-en.subject2,-1,uist14fren.fr-en.subject7,-1,uist14fren.fr-en.subject9,-1,uist14fren.fr-en.subject3,5,5,2,5,5
French,English,26,-1,26,jeanhlin,-1,uist14fren.fr-en.subject13,-1,uist14fren.fr-en.subject2,-1,uist14fren.fr-en.subject7,-1,uist14fren.fr-en.subject9,-1,uist14fren.fr-en.subject3,4,5,5,4,5
French,English,18,-1,18,jeanhlin,-1,uist14fren.fr-en.subject9,-1,uist14fren.fr-en.subject0,-1,uist14fren.fr-en.subject15,-1,uist14fren.fr-en.subject10,-1,uist14fren.fr-en.subject13,4,5,4,4,5
French,English,19,-1,19,jeanhlin,-1,uist14fren.fr-en.subject9,-1,uist14fren.fr-en.subject0,-1,uist14fren.fr-en.subject15,-1,uist14fren.fr-en.subject10,-1,uist14fren.fr-en.subject13,3,3,3,2,3
French,English,20,-1,20,jeanhlin,-1,uist14fren.fr-en.subject9,-1,uist14fren.fr-en.subject0,-1,uist14fren.fr-en.subject15,-1,uist14fren.fr-en.subject10,-1,uist14fren.fr-en.subject13,5,2,3,4,5
French,English,16,-1,16,jeanhlin,-1,uist14fren.fr-en.subject9,-1,uist14fren.fr-en.subject7,-1,uist14fren.fr-en.subject3,-1,uist14fren.fr-en.subject1,-1,uist14fren.fr-en.subject13,4,5,4,1,4
French,English,17,-1,17,jeanhlin,-1,uist14fren.fr-en.subject9,-1,uist14fren.fr-en.subject7,-1,uist14fren.fr-en.subject3,-1,uist14fren.fr-en.subject1,-1,uist14fren.fr-en.subject13,5,2,2,2,2
French,English,18,-1,18,jeanhlin,-1,uist14fren.fr-en.subject9,-1,uist14fren.fr-en.subject7,-1,uist14fren.fr-en.subject3,-1,uist14fren.fr-en.subject1,-1,uist14fren.fr-en.subject13,3,4,5,2,4
French,English,20,-1,20,jeanhlin,-1,uist14fren.fr-en.subject6,-1,uist14fren.fr-en.subject10,-1,uist14fren.fr-en.subject2,-1,uist14fren.fr-en.subject3,-1,uist14fren.fr-en.subject12,5,5,5,5,4
French,English,21,-1,21,jeanhlin,-1,uist14fren.fr-en.subject6,-1,uist14fren.fr-en.subject10,-1,uist14fren.fr-en.subject2,-1,uist14fren.fr-en.subject3,-1,uist14fren.fr-en.subject12,5,3,4,3,5
French,English,22,-1,22,jeanhlin,-1,uist14fren.fr-en.subject6,-1,uist14fren.fr-en.subject10,-1,uist14fren.fr-en.subject2,-1,uist14fren.fr-en.subject3,-1,uist14fren.fr-en.subject12,5,2,2,5,4
French,English,33,-1,33,jeanhlin,-1,uist14fren.fr-en.subject14,-1,uist14fren.fr-en.subject3,-1,uist14fren.fr-en.subject13,-1,uist14fren.fr-en.subject12,-1,uist14fren.fr-en.subject11,2,2,2,2,2
French,English,34,-1,34,jeanhlin,-1,uist14fren.fr-en.subject14,-1,uist14fren.fr-en.subject3,-1,uist14fren.fr-en.subject13,-1,uist14fren.fr-en.subject12,-1,uist14fren.fr-en.subject11,5,4,5,2,4
French,English,35,-1,35,jeanhlin,-1,uist14fren.fr-en.subject14,-1,uist14fren.fr-en.subject3,-1,uist14fren.fr-en.subject13,-1,uist14fren.fr-en.subject12,-1,uist14fren.fr-en.subject11,4,4,4,2,4
French,English,41,-1,41,jeanhlin,-1,uist14fren.fr-en.subject5,-1,uist14fren.fr-en.subject7,-1,uist14fren.fr-en.subject2,-1,uist14fren.fr-en.subject11,-1,uist14fren.fr-en.subject0,4,5,5,5,4
French,English,42,-1,42,jeanhlin,-1,uist14fren.fr-en.subject5,-1,uist14fren.fr-en.subject7,-1,uist14fren.fr-en.subject2,-1,uist14fren.fr-en.subject11,-1,uist14fren.fr-en.subject0,5,4,3,5,3
French,English,43,-1,43,jeanhlin,-1,uist14fren.fr-en.subject5,-1,uist14fren.fr-en.subject7,-1,uist14fren.fr-en.subject2,-1,uist14fren.fr-en.subject11,-1,uist14fren.fr-en.subject0,5,5,5,5,5
French,English,1,-1,1,jeanhlin,-1,uist14fren.fr-en.subject11,-1,uist14fren.fr-en.subject10,-1,uist14fren.fr-en.subject0,-1,uist14fren.fr-en.subject5,-1,uist14fren.fr-en.subject3,1,1,1,1,1
French,English,2,-1,2,jeanhlin,-1,uist14fren.fr-en.subject11,-1,uist14fren.fr-en.subject10,-1,uist14fren.fr-en.subject0,-1,uist14fren.fr-en.subject5,-1,uist14fren.fr-en.subject3,4,4,5,2,3
French,English,3,-1,3,jeanhlin,-1,uist14fren.fr-en.subject11,-1,uist14fren.fr-en.subject10,-1,uist14fren.fr-en.subject0,-1,uist14fren.fr-en.subject5,-1,uist14fren.fr-en.subject3,1,1,1,5,1
French,English,44,-1,44,jeanhlin,-1,uist14fren.fr-en.subject10,-1,uist14fren.fr-en.subject13,-1,uist14fren.fr-en.subject12,-1,uist14fren.fr-en.subject4,-1,uist14fren.fr-en.subject14,3,5,2,4,5
French,English,45,-1,45,jeanhlin,-1,uist14fren.fr-en.subject10,-1,uist14fren.fr-en.subject13,-1,uist14fren.fr-en.subject12,-1,uist14fren.fr-en.subject4,-1,uist14fren.fr-en.subject14,4,4,2,5,3
French,English,46,-1,46,jeanhlin,-1,uist14fren.fr-en.subject10,-1,uist14fren.fr-en.subject13,-1,uist14fren.fr-en.subject12,-1,uist14fren.fr-en.subject4,-1,uist14fren.fr-en.subject14,2,4,4,5,5
French,English,4,-1,4,jeanhlin,-1,uist14fren.fr-en.subject7,-1,uist14fren.fr-en.subject15,-1,uist14fren.fr-en.subject5,-1,uist14fren.fr-en.subject9,-1,uist14fren.fr-en.subject4,2,2,2,4,2
French,English,5,-1,5,jeanhlin,-1,uist14fren.fr-en.subject7,-1,uist14fren.fr-en.subject15,-1,uist14fren.fr-en.subject5,-1,uist14fren.fr-en.subject9,-1,uist14fren.fr-en.subject4,1,1,1,5,1
French,English,6,-1,6,jeanhlin,-1,uist14fren.fr-en.subject7,-1,uist14fren.fr-en.subject15,-1,uist14fren.fr-en.subject5,-1,uist14fren.fr-en.subject9,-1,uist14fren.fr-en.subject4,2,2,4,2,2
French,English,8,-1,8,jeanhlin,-1,uist14fren.fr-en.subject7,-1,uist14fren.fr-en.subject15,-1,uist14fren.fr-en.subject14,-1,uist14fren.fr-en.subject5,-1,uist14fren.fr-en.subject10,5,5,3,3,4
French,English,9,-1,9,jeanhlin,-1,uist14fren.fr-en.subject7,-1,uist14fren.fr-en.subject15,-1,uist14fren.fr-en.subject14,-1,uist14fren.fr-en.subject5,-1,uist14fren.fr-en.subject10,2,2,2,2,2
French,English,10,-1,10,jeanhlin,-1,uist14fren.fr-en.subject7,-1,uist14fren.fr-en.subject15,-1,uist14fren.fr-en.subject14,-1,uist14fren.fr-en.subject5,-1,uist14fren.fr-en.subject10,2,5,4,4,5
French,English,37,-1,37,jeanhlin,-1,uist14fren.fr-en.subject10,-1,uist14fren.fr-en.subject2,-1,uist14fren.fr-en.subject7,-1,uist14fren.fr-en.subject13,-1,uist14fren.fr-en.subject6,3,3,4,5,3
French,English,38,-1,38,jeanhlin,-1,uist14fren.fr-en.subject10,-1,uist14fren.fr-en.subject2,-1,uist14fren.fr-en.subject7,-1,uist14fren.fr-en.subject13,-1,uist14fren.fr-en.subject6,5,5,5,5,4
French,English,39,-1,39,jeanhlin,-1,uist14fren.fr-en.subject10,-1,uist14fren.fr-en.subject2,-1,uist14fren.fr-en.subject7,-1,uist14fren.fr-en.subject13,-1,uist14fren.fr-en.subject6,2,2,4,5,2
French,English,47,-1,47,jeanhlin,-1,uist14fren.fr-en.subject14,-1,uist14fren.fr-en.subject12,-1,uist14fren.fr-en.subject1,-1,uist14fren.fr-en.subject13,-1,uist14fren.fr-en.subject9,3,5,3,3,1
French,English,48,-1,48,jeanhlin,-1,uist14fren.fr-en.subject14,-1,uist14fren.fr-en.subject12,-1,uist14fren.fr-en.subject1,-1,uist14fren.fr-en.subject13,-1,uist14fren.fr-en.subject9,5,4,5,5,5
French,English,49,-1,49,jeanhlin,-1,uist14fren.fr-en.subject14,-1,uist14fren.fr-en.subject12,-1,uist14fren.fr-en.subject1,-1,uist14fren.fr-en.subject13,-1,uist14fren.fr-en.subject9,5,5,5,4,4
